271956:[271950, 271951, 271952, 271953, 271955]
271957:[271950, 271951, 271952, 271953, 271955]
271958:[271958, 135198, 218787, 219204, 271727]
271959:[271950, 271951, 271952, 271953, 271955]
271960:[271950, 271951, 271952, 271953, 271955]
271961:[271950, 271951, 271952, 271953, 271955]
271962:[271950, 271951, 271952, 271953, 271955]
271963:[271950, 271951, 271952, 271953, 271955]
271964:[271950, 271951, 271952, 271953, 271955]
271965:[271965, 128199, 213041, 216680, 248620]
271966:[271966, 218786, 273371, 75566, 218957]
273242:[273242, 36316, 34704, 219243, 246337]
273243:[273243, 267502, 34880, 218726, 219056]
273287:[273287, 14922, 728, 34405, 218766]
273288:[273288, 267497, 352530, 218719, 14966]
273371:[273371, 218786, 271966, 75566, 218957]
278925:[278925, 75722, 135218, 215689, 34848]
278926:[278926, 75569, 1262, 34805, 218987]
352530:[352530, 267497, 218731, 273288, 661]
352594:[352594, 352595, 213076, 137407, 246313]
352595:[352594, 352595, 213076, 137407, 246313]
352630:[352630, 14909, 34845, 75748, 1231]
354317:[354317, 246703, 828, 18839, 14927]
354521:[354521, 14935, 246376, 34629, 75763]
354534:[354534, 83601, 213172, 1062, 218791]
354663:[354663, 37147, 1027, 37166, 271722]
355023:[355023, 216653, 218919, 14914, 14934]
355584:[355584, 127342, 218676, 1086, 75708]
356374:[356374, 75751, 35879, 246645, 75752]
